area,perimeter,eccentricity,solidity
287.0,170.5391052434009,0.8892805671351182,0.47126436781609193
107.0,85.69848480983498,0.877634878340266,0.5323383084577115
108.0,85.66295090390226,0.27455961669752876,0.3588039867109635
319.0,130.3259018078045,0.6020632804071784,0.6758474576271186
389.0,197.64570696119915,0.8191706586435465,0.5292517006802722
1463.0,552.9371208835976,0.9036009550418561,0.529113924050633
226.0,119.42640687119285,0.8811835024886044,0.553921568627451
14278.0,3477.7730496207782,0.9084923629148762,0.5801235169835852
133.0,99.56244584051393,0.8366417753971096,0.4784172661870504
120.0,89.49137802864846,0.04854662707879298,0.40268456375838924
128.0,87.52691193458118,0.1395192538300206,0.41423948220064727
234.0,130.5685424949238,0.7797788780424856,0.5954198473282443
116.0,64.11269837220809,0.7880897167316298,0.6373626373626373
135.0,78.73401871576773,0.7898904320448641,0.5443548387096774
202.0,96.94722215136416,0.8227977570238351,0.6801346801346801
118.0,88.4558441227157,0.34344421296378513,0.39464882943143814
122.0,92.21320343559643,0.32046498088575015,0.4053156146179402
109.0,81.80508652763321,0.48088041396076975,0.4144486692015209
1044.0,434.0965004500315,0.6923274990570797,0.44501278772378516
190.0,115.70458146424488,0.3880725898707717,0.5828220858895705
133.0,95.39087296526012,0.19112718578789722,0.4418604651162791
141.0,100.29036790187178,0.12188065442141464,0.4563106796116505
2166.0,509.8010819142764,0.8601954303369866,0.6625879473845213
148.0,102.18376618407356,0.8338161973694401,0.556390977443609
111.0,51.526911934581186,0.6026825410818961,0.7708333333333334
119.0,89.8700576850888,0.16783961103022874,0.43272727272727274
117.0,70.83452377915607,0.2635734082689057,0.44150943396226416
108.0,82.14823227814082,0.7393843355930426,0.5046728971962616
194.0,99.49747468305833,0.6116756739982496,0.6445182724252492
119.0,85.5269119345812,0.8871121765977826,0.4897119341563786
111.0,80.90559159102155,0.9374506423829033,0.46835443037974683
131.0,89.35533905932738,0.3932566234358609,0.48161764705882354
138.0,94.84062043356595,0.20492737057786087,0.4584717607973422
253.0,173.9177848998413,0.8466598841492037,0.4550359712230216
113.0,86.73401871576773,0.2824083418848009,0.4124087591240876
120.0,92.59797974644665,0.3025857775952711,0.45112781954887216
105.0,83.62741699796952,0.8157468360763124,0.3977272727272727
59073.0,9437.830729426518,0.7101464624806471,0.5473776871756857
193.0,117.91168824543144,0.8688556649141765,0.5866261398176292
104.0,71.49137802864846,0.9434160230200722,0.5591397849462365
134.0,89.5269119345812,0.11940264795326244,0.44666666666666666
144.0,98.42640687119284,0.25158042875395803,0.46601941747572817
180.0,91.39087296526012,0.875418516046798,0.631578947368421
106.0,89.45584412271572,0.1239666985167281,0.38267148014440433
102.0,74.24873734152916,0.5552937727901077,0.38202247191011235
412.0,256.34419177103416,0.586114444528562,0.5282051282051282
227.0,156.18986283848344,0.8002691411315118,0.4180478821362799
187.0,86.84062043356595,0.9454378084400004,0.6607773851590106
111.0,83.21320343559643,0.32034580239068533,0.3712374581939799
117.0,97.14823227814082,0.23979603325489457,0.37987012987012986
117.0,84.04163056034261,0.27635966498479897,0.39661016949152544
125.0,87.56244584051393,0.13163678945407667,0.41118421052631576
109.0,81.04163056034261,0.21688798918444438,0.4007352941176471
127.0,88.35533905932738,0.1530653289564343,0.43050847457627117
140.0,101.84062043356595,0.26165510023206345,0.46204620462046203
104.0,71.94112549695427,0.49899066385480384,0.42276422764227645
6731.0,1405.7514421272201,0.9163694815550064,0.4770037559350861
548.0,290.92997820866105,0.9164681918667154,0.36243386243386244
135.0,95.39087296526012,0.17807715274624428,0.45
146.0,106.11879502661799,0.24830588876264423,0.46645367412140576
120.0,85.18376618407356,0.20711645846765486,0.4316546762589928
122.0,88.87005768508881,0.14541505339984673,0.45185185185185184
143.0,72.11269837220809,0.7377786482244874,0.6875
133.0,96.76955262170047,0.3056520214293197,0.4249201277955272
133.0,94.11269837220809,0.2339564216006798,0.4318181818181818
104.0,82.21320343559643,0.20278275755444475,0.4279835390946502
111.0,81.8700576850888,0.48452860592565805,0.46443514644351463
142.0,99.87615433949868,0.2181386383627063,0.47333333333333333
131.0,90.18376618407356,0.28772616039230475,0.44256756756756754
124.0,80.698484809835,0.2264967505685485,0.45255474452554745
116.0,78.45584412271572,0.2402157975702262,0.453125
100.0,76.35533905932738,0.6544483667636178,0.3968253968253968
133.0,92.2842712474619,0.7556459155458208,0.5450819672131147
118.0,65.5269119345812,0.8427046719744776,0.659217877094972
110.0,86.31980515339464,0.4402862225401428,0.3691275167785235
124.0,93.11269837220809,0.2837840389347395,0.3974358974358974
115.0,75.2842712474619,0.17541494018104928,0.4323308270676692
131.0,88.87615433949868,0.6397388968620761,0.5822222222222222
1010.0,363.0904037956216,0.7355698058106037,0.605515587529976
678.0,318.9421715174808,0.6599987732353481,0.44693473961766644
137.0,97.18376618407356,0.22304562072004716,0.45364238410596025
127.0,98.70458146424487,0.08294825934979946,0.43197278911564624
109.0,78.21320343559643,0.1439431407021979,0.40977443609022557
113.0,82.07716446627535,0.08325897994905677,0.42641509433962266
376.0,191.82337649086284,0.95933457794953,0.47655259822560203
132.0,101.87615433949868,0.1657565811631476,0.43853820598006643
140.0,105.46194077712558,0.31794477156439044,0.44871794871794873
107.0,87.35533905932738,0.245361317217147,0.3962962962962963
128.0,84.14823227814082,0.325317397772306,0.4794007490636704
535.0,258.1726188957803,0.7255569370370069,0.5194174757281553
355998.0,42164.34888875048,0.945616450509338,0.485753426900521
139.0,99.84062043356595,0.295408829110719,0.44551282051282054
246.0,121.26093065034893,0.881575483391929,0.673972602739726
139.0,99.63351365237939,0.15636968567339954,0.4664429530201342
126.0,94.18376618407356,0.2962959538054452,0.45323741007194246
126.0,94.42640687119285,0.2821349540200708,0.47191011235955055
223.0,121.26093065034891,0.8399196145890585,0.5174013921113689
141.0,76.11269837220809,0.8027355961497714,0.5899581589958159
130.0,94.59797974644665,0.3258464034874722,0.4234527687296417
133.0,91.2193000900063,0.2000282697365261,0.4360655737704918
219.0,125.18986283848346,0.6362876978897066,0.5516372795969773
105.0,86.21320343559643,0.308813238062995,0.3776978417266187
102.0,69.45584412271572,0.28479230716652165,0.4146341463414634
115.0,85.73401871576773,0.206283996853123,0.4291044776119403
293.0,160.3319984622144,0.931701934548577,0.48914858096828046
152.0,95.32590180780451,0.7657012988727425,0.5914396887159533
153.0,107.91168824543142,0.8925234632343533,0.5257731958762887
297.0,147.01828996322962,0.870192650562536,0.5380434782608695
216.0,118.29036790187179,0.38021356843401516,0.6050420168067226
130.0,89.73401871576772,0.3259521260616362,0.45614035087719296
145.0,103.32590180780451,0.22307721288981763,0.48494983277591974
113.0,86.49137802864846,0.3388232070781545,0.41544117647058826
123.0,90.35533905932738,0.31147875751704346,0.4606741573033708
228.0,134.39696961967002,0.77954564408844,0.48
1073.0,554.0081886954629,0.8076945287857548,0.40876190476190477
115.0,82.2842712474619,0.8105878973480906,0.5180180180180181
120.0,86.5269119345812,0.9787163691874039,0.6382978723404256
123.0,99.94112549695429,0.7713071436111794,0.45555555555555555
687.0,254.6223663640862,0.8939342619887399,0.572977481234362
622.0,293.350288425444,0.8730525203489048,0.5460930640913082
104.0,77.7634559672906,0.37637056549277265,0.37142857142857144
114.0,88.00609665440987,0.3224496073175333,0.3825503355704698
8494.0,1892.1210665364204,0.9281277515149992,0.6394158386028305
124.0,80.2193000900063,0.9182220578852408,0.5662100456621004
184.0,104.9116882454314,0.8030821002310466,0.6133333333333333
105.0,78.00609665440987,0.9354672808747103,0.4772727272727273
188.0,129.36143571373725,0.9371664404626839,0.5207756232686981
409.0,212.40916292848976,0.792184379956759,0.5170670037926675
158.0,97.11879502661797,0.9498511576266292,0.5939849624060151
145.0,98.04772721475248,0.106595585076065,0.48986486486486486
113.0,80.07716446627535,0.32382479502941797,0.452
428.0,173.1959594928933,0.6391053448380062,0.6666666666666666
110.0,57.73401871576773,0.8852860147440307,0.7051282051282052
269.0,58.04163056034261,0.4534470273412492,0.9746376811594203
160.0,89.59797974644667,0.898114718246743,0.5555555555555556
173.0,112.5685424949238,0.839144251317637,0.49570200573065903
272.0,58.8700576850888,0.4128661748609705,0.9645390070921985
113.0,85.52691193458118,0.8203306027373413,0.4956140350877193
180.0,89.39087296526012,0.7813510280392467,0.6040268456375839
101.0,89.42031021678298,0.33943889233111374,0.3470790378006873
917.0,329.4274528917194,0.9727511880517296,0.6408106219426974
135.0,68.31980515339464,0.7913572033770817,0.7219251336898396
160.0,103.08326112068522,0.2671695475064154,0.5369127516778524
104.0,92.3492424049175,0.19541449463423308,0.3611111111111111
116.0,92.07716446627535,0.11955380258128018,0.3841059602649007
110.0,85.2842712474619,0.31767598581552026,0.39568345323741005
248.0,56.87005768508881,0.3300098511290636,0.9538461538461539
151.0,98.32590180780451,0.22456264148510172,0.5316901408450704
105.0,84.00609665440987,0.15277334325113862,0.39325842696629215
103.0,77.97056274847714,0.18641346081713625,0.39015151515151514
101.0,75.72792206135784,0.2216330282538272,0.38257575757575757
108.0,82.38477631085024,0.38935547166198464,0.36610169491525424
103.0,96.62741699796952,0.12831164661635555,0.3515358361774744
100.0,88.38477631085024,0.2629040922566435,0.34965034965034963
122.0,89.8700576850888,0.32710744051894763,0.40131578947368424
123.0,90.97665940288701,0.311418122641699,0.44727272727272727
130.0,94.94112549695429,0.26227531959250794,0.4693140794223827
134.0,97.25483399593904,0.26599974695330375,0.5
140.0,96.66904755831213,0.19344433458308596,0.5204460966542751
118.0,83.94112549695427,0.2375074623328245,0.4521072796934866
128.0,91.11269837220809,0.2555157753618469,0.4866920152091255
118.0,89.14823227814082,0.25446135702758665,0.46825396825396826
105.0,79.62741699796952,0.17742037462951518,0.39325842696629215
103.0,83.21320343559643,0.16407552946059809,0.3828996282527881
120.0,80.2842712474619,0.2391284045672338,0.45112781954887216
257.0,58.4558441227157,0.23297754564585624,0.9553903345724907
167.0,106.81118318204308,0.316873934743958,0.5661016949152542
101.0,82.21320343559643,0.27671764300288476,0.36330935251798563
106.0,85.42031021678298,0.15249756524326416,0.3719298245614035
116.0,84.83452377915607,0.396596956500197,0.39862542955326463
102.0,86.79898987322332,0.23581262260858643,0.35172413793103446
100.0,95.04163056034261,0.23893602157533872,0.3436426116838488
101.0,83.38477631085024,0.2041787066960211,0.3506944444444444
101.0,82.7634559672906,0.1995647755466346,0.3470790378006873
124.0,91.49137802864844,0.2869930798808347,0.4025974025974026
111.0,89.59188309203678,0.36867166013445074,0.37373737373737376
111.0,79.21320343559643,0.16625682210953513,0.36633663366336633
124.0,81.07716446627535,0.27071665032877773,0.40390879478827363
127.0,97.35533905932738,0.2216773622310154,0.41368078175895767
113.0,93.18376618407356,0.37832005578934036,0.39649122807017545
121.0,87.76955262170047,0.2426680337440709,0.3954248366013072
118.0,76.21320343559643,0.20828722083718149,0.39864864864864863
111.0,76.2842712474619,0.20877458804086949,0.40808823529411764
117.0,88.31980515339464,0.2073789211522529,0.41785714285714287
123.0,92.97665940288702,0.21457134493826993,0.44086021505376344
114.0,95.14823227814082,0.24277098770629935,0.42066420664206644
111.0,84.66295090390226,0.2885287619468699,0.39501779359430605
101.0,87.59188309203677,0.12131878343132647,0.38549618320610685
108.0,79.62741699796952,0.18075595526183227,0.4122137404580153
107.0,80.49137802864846,0.08238855890368414,0.40074906367041196
106.0,82.07716446627535,0.234739762731566,0.4015151515151515
104.0,72.79898987322333,0.2411233752360193,0.4094488188976378
114.0,86.14823227814082,0.25423393213389234,0.4175824175824176
106.0,83.24873734152916,0.27248414479691974,0.38686131386861317
105.0,73.55634918610404,0.16082677641524706,0.39923954372623577
271.0,62.73401871576773,0.3196964607297166,0.8943894389438944
281.0,62.31980515339464,0.2789360596086861,0.9304635761589404
104.0,84.5918830920368,0.24725329189348128,0.38661710037174724
107.0,85.87005768508881,0.20553392083167832,0.39338235294117646
111.0,85.4558441227157,0.07862728568306408,0.4111111111111111
110.0,83.31980515339464,0.3394502904590583,0.41353383458646614
110.0,75.38477631085024,0.22467098479304937,0.4074074074074074
122.0,86.2842712474619,0.22789050678429248,0.45692883895131087
119.0,78.4558441227157,0.2369179153331395,0.44402985074626866
